timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
2110000000,false,DEAD_RECKONING,28.000188857537243,77.0,10.0,0.0,26.409409767036426,2.1,0,0
2120000000,false,DEAD_RECKONING,28.00018975685885,77.0,10.0,0.0,26.532657349333277,2.11,0,0
2130000000,false,DEAD_RECKONING,28.000190656180454,77.0,10.0,0.0,26.655948603954,2.12,0,0
2140000000,false,DEAD_RECKONING,28.00019155550206,77.0,10.0,0.0,26.77928335033476,2.13,0,0
2150000000,false,DEAD_RECKONING,28.000192454823665,77.0,10.0,0.0,26.902661412695675,2.14,0,0
2160000000,false,DEAD_RECKONING,28.00019335414527,77.0,10.0,0.0,27.026082619934517,2.15,0,0
2170000000,false,DEAD_RECKONING,28.00019425346688,77.0,10.0,0.0,27.14954680552324,2.16,0,0
2180000000,false,DEAD_RECKONING,28.000195152788486,77.0,10.0,0.0,27.27305380740715,2.17,0,0
2190000000,false,DEAD_RECKONING,28.00019605211009,77.0,10.0,0.0,27.39660346790673,2.18,0,0
2200000000,false,DEAD_RECKONING,28.000196951431697,77.0,10.0,0.0,27.52019563362198,2.19,0,0
2210000000,false,DEAD_RECKONING,28.000197850753302,77.0,10.0,0.0,27.64383015533921,2.2,0,0
2220000000,false,DEAD_RECKONING,28.000198750074908,77.0,10.0,0.0,27.767506887940193,2.21,0,0
2230000000,false,DEAD_RECKONING,28.000199649396514,77.0,10.0,0.0,27.891225690313703,2.22,0,0
2240000000,false,DEAD_RECKONING,28.00020054871812,77.0,10.0,0.0,28.014986425269225,2.23,0,0
2250000000,false,DEAD_RECKONING,28.000201448039725,77.0,10.0,0.0,28.13878895945287,2.24,0,0
2260000000,false,DEAD_RECKONING,28.00020234736133,77.0,10.0,0.0,28.26263316326545,2.25,0,0
2270000000,false,DEAD_RECKONING,28.000203246682936,77.0,10.0,0.0,28.386518910782517,2.26,0,0
2280000000,false,DEAD_RECKONING,28.000204146004542,77.0,10.0,0.0,28.510446079676495,2.27,0,0
2290000000,false,DEAD_RECKONING,28.00020504532615,77.0,10.0,0.0,28.63441455114069,2.28,0,0
2300000000,false,DEAD_RECKONING,28.000205944647757,77.0,10.0,0.0,28.758424209815185,2.29,0,0
2310000000,false,DEAD_RECKONING,28.000206843969362,77.0,10.0,0.0,28.882474943714612,2.3,0,0
2320000000,false,DEAD_RECKONING,28.000207743290968,77.0,10.0,0.0,29.006566644157633,2.31,0,0
2330000000,false,DEAD_RECKONING,28.000208642612574,77.0,10.0,0.0,29.130699205698214,2.32,0,0
2340000000,false,DEAD_RECKONING,28.00020954193418,77.0,10.0,0.0,29.25487252605851,2.33,0,0
2350000000,false,DEAD_RECKONING,28.000210441255785,77.0,10.0,0.0,29.379086506063448,2.34,0,0
2360000000,false,DEAD_RECKONING,28.00021134057739,77.0,10.0,0.0,29.503341049576843,2.35,0,0
2370000000,false,DEAD_RECKONING,28.000212239898996,77.0,10.0,0.0,29.62763606343908,2.36,0,0
2380000000,false,DEAD_RECKONING,28.0002131392206,77.0,10.0,0.0,29.751971457406285,2.37,0,0
