timestampNs,gnssAvailable,mode,lat,lon,speedMps,bearingDegrees,covarianceRadius95M,acceptedFixAgeSeconds,rejectedFixes,discontinuities
19000000000,true,GNSS_AIDED,12.000932461676188,77.00009227901288,5.681070624309214,10.90127119474323,1.109620673262488,0.0,0,0
19100000000,true,GNSS_AIDED,12.000937478783534,77.00009327074079,5.683068115753032,10.958569095468818,1.1096192202249324,0.0,0,0
19200000000,true,GNSS_AIDED,12.000942496683955,77.0000942679483,5.685065621644076,11.015866994239445,1.1096177765529383,0.0,0,0
19300000000,true,GNSS_AIDED,12.000947515371745,77.00009527063803,5.68706314186124,11.073164891325234,1.1096163421695537,0.0,0,0
19400000000,true,GNSS_AIDED,12.000952534841199,77.00009627881258,5.689060676279043,11.130462787130682,1.1096149169986818,0.0,0,0
19500000000,true,GNSS_AIDED,12.000957555086597,77.00009729247454,5.691058224769321,11.187760681807845,1.109613500965074,0.0,0,0
19600000000,true,GNSS_AIDED,12.000962576102225,77.0000983116265,5.693055787216324,11.245058575601888,1.1096120939943257,0.0,0,0
19700000000,true,GNSS_AIDED,12.000967597882362,77.00009933627108,5.6950533634988085,11.302356468966707,1.109610696012871,0.0,0,0
19800000000,true,GNSS_AIDED,12.000972620421278,77.00010036641083,5.697050953496368,11.359654361925323,1.109609306947977,0.0,0,0
19900000000,true,GNSS_AIDED,12.000977643713243,77.00010140204834,5.69904855708995,11.416952254699652,1.1096079267277417,0.0,0,0
20000000000,true,GNSS_AIDED,12.000982667752524,77.00010244318617,5.701046174168307,11.474250147774,1.109606555281087,0.0,0,0
20100000000,true,GNSS_AIDED,12.000987692533382,77.0001034898269,5.703043804615366,11.531548041275471,1.1096051925377555,0.0,0,0
20200000000,true,GNSS_AIDED,12.000992718050071,77.00010454197306,5.705041448313672,11.588845935356971,1.1096038384283071,0.0,0,0
20300000000,true,GNSS_AIDED,12.000997744296845,77.00010559962723,5.707039105154544,11.646143830278504,1.109602492884115,0.0,0,0
20400000000,true,GNSS_AIDED,12.00100277126795,77.00010666279194,5.709036775025455,11.703441726280005,1.1096011558373606,0.0,0,0
